animal_id,dose_group,event,feature,window,baseline_mean,window_mean,pct_change
9241,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,post_12hr,0.06044312534894139,0.10581846806814078,75.07113912003246
9241,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,next_day,0.06044312534894139,0.06795630736820116,12.430167989967043
9242,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,immediate,0.24951229420716572,0.47806498296266564,91.59977045689644
9242,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,peak_early,0.24951229420716572,0.5786138988666525,131.89795144372303
9242,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,peak_sustained,0.24951229420716572,0.5356057812144074,114.6610782912778
9242,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,decline_early,0.24951229420716572,0.5611618381165371,124.90348217094834
9242,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,decline_late,0.24951229420716572,0.06446723528223146,-74.16270188726435
9242,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,post_6hr,0.24951229420716572,0.01726086764410604,-93.0821574548248
9242,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,post_12hr,0.24951229420716572,0.1447683431001647,-41.97947497530279
9242,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,next_day,0.24951229420716572,0.10312565990561122,-58.66910677355731
9243,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,immediate,0.376143291883291,0.08494608714916035,-77.41656199055193
9243,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,peak_early,0.376143291883291,0.7141087884288004,89.85019906997908
9243,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,peak_sustained,0.376143291883291,0.6897394650741933,83.37146506608558
9243,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,decline_early,0.376143291883291,0.49401802605693595,31.3377206817818
9243,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,decline_late,0.376143291883291,0.001957535954558514,-99.47957706629369
9243,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,post_6hr,0.376143291883291,0.023801155045047893,-93.67231702421724
9243,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,post_12hr,0.376143291883291,0.2744092985427573,-27.046605784504997
9243,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,next_day,0.376143291883291,0.19321095001722277,-48.633684506283345
9244,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,immediate,0.32252134307114844,0.5171318179352009,60.34033996352336
9244,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,peak_early,0.32252134307114844,0.2502977949554783,-22.393416642735964
9244,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,peak_sustained,0.32252134307114844,0.45612724853641623,41.425446202422094
9244,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,decline_early,0.32252134307114844,0.38134047201253707,18.237282649667343
9244,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,decline_late,0.32252134307114844,0.01594283481949964,-95.05681246776197
9244,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,post_6hr,0.32252134307114844,0.035500534208117794,-88.99281087258578
9244,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,post_12hr,0.32252134307114844,0.3289136353786421,1.9819749746247086
9244,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,next_day,0.32252134307114844,0.21093341483252256,-34.59861824214514
9245,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,immediate,0.4532497603793832,0.28280329215276356,-37.60541827621729
9245,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,peak_early,0.4532497603793832,0.19411082834489984,-57.17353977585703
9245,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,peak_sustained,0.4532497603793832,0.146510302847185,-67.67559176985519
9245,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,decline_early,0.4532497603793832,0.045726688200401475,-89.91137068398515
9245,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,decline_late,0.4532497603793832,0.02359520165107425,-94.79421640922118
9245,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,post_6hr,0.4532497603793832,0.041464862713033894,-90.85165259032314
9245,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,post_12hr,0.4532497603793832,0.23754603213285697,-47.59047816505759
9245,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,next_day,0.4532497603793832,0.13473001452866493,-70.2746639257146
9246,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,immediate,0.371784212188658,0.0,-100.0
9246,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,peak_early,0.371784212188658,0.35950531076539677,-3.30269576294714
9246,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,peak_sustained,0.371784212188658,0.5099554044288499,37.16435171541884
9246,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,decline_early,0.371784212188658,0.13694715341671854,-63.1648819592086
9246,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,decline_late,0.371784212188658,0.015904672731145954,-95.72206882118081
9246,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,post_6hr,0.371784212188658,0.03198874724576169,-91.3958833653944
9246,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,post_12hr,0.371784212188658,0.13550990496025628,-63.551463317249954
9246,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,next_day,0.371784212188658,0.046233681291831856,-87.56437745980158
9247,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,immediate,0.26441901979136706,0.08314792627765737,-68.55448358319191
9247,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,peak_early,0.26441901979136706,0.8840719613760675,234.34507172502998
9247,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,peak_sustained,0.26441901979136706,1.7874241551376004,575.9816886651803
9247,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,decline_early,0.26441901979136706,0.3901483917993002,47.54929206951022
9247,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,decline_late,0.26441901979136706,0.18829898284346497,-28.787655671654267
9247,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,post_6hr,0.26441901979136706,0.016287446385197003,-93.84028940200739
9247,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,post_12hr,0.26441901979136706,0.08505283374205272,-67.83407116131002
9247,5 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,next_day,0.26441901979136706,0.05968464573752643,-77.4280058277884
9257,Vehicle,Rep1_Dose1,distance_travelled.animal.cm_s,immediate,0.061014781076332084,0.10571237502868282,73.25699308243382
9257,Vehicle,Rep1_Dose1,distance_travelled.animal.cm_s,peak_early,0.061014781076332084,0.12632722661032664,107.04364480515945
9257,Vehicle,Rep1_Dose1,distance_travelled.animal.cm_s,peak_sustained,0.061014781076332084,0.048338714542687906,-20.77540279589937
9257,Vehicle,Rep1_Dose1,distance_travelled.animal.cm_s,decline_early,0.061014781076332084,0.017630603846941373,-71.1043725210048
9257,Vehicle,Rep1_Dose1,distance_travelled.animal.cm_s,decline_late,0.061014781076332084,0.04599120889011251,-24.622840435048758
9257,Vehicle,Rep1_Dose1,distance_travelled.animal.cm_s,post_6hr,0.061014781076332084,0.027283584921866586,-55.283646944936734
9257,Vehicle,Rep1_Dose1,distance_travelled.animal.cm_s,post_12hr,0.061014781076332084,0.2383475466202544,290.63902617641367
9257,Vehicle,Rep1_Dose1,distance_travelled.animal.cm_s,next_day,0.061014781076332084,0.1058826744276886,73.53610479274666
9258,Vehicle,Rep1_Dose1,distance_travelled.animal.cm_s,immediate,0.2816303854832769,0.1116847822828088,-60.34348989326629
9258,Vehicle,Rep1_Dose1,distance_travelled.animal.cm_s,peak_early,0.2816303854832769,0.27896037977676,-0.9480531377802698
9258,Vehicle,Rep1_Dose1,distance_travelled.animal.cm_s,peak_sustained,0.2816303854832769,0.04207055202605751,-85.0617851643158
9258,Vehicle,Rep1_Dose1,distance_travelled.animal.cm_s,decline_early,0.2816303854832769,0.0789598974826795,-71.96328892310943
9258,Vehicle,Rep1_Dose1,distance_travelled.animal.cm_s,decline_late,0.2816303854832769,0.008527263389423072,-96.97217920048283
9258,Vehicle,Rep1_Dose1,distance_travelled.animal.cm_s,post_6hr,0.2816303854832769,0.027802803305569154,-90.12791064506067
9258,Vehicle,Rep1_Dose1,distance_travelled.animal.cm_s,post_12hr,0.2816303854832769,0.4560970485955759,61.94880670028369
9258,Vehicle,Rep1_Dose1,distance_travelled.animal.cm_s,next_day,0.2816303854832769,0.17948676736704156,-36.26867816161143
9259,Vehicle,Rep1_Dose1,distance_travelled.animal.cm_s,immediate,0.11074897513805368,0.014605925277718427,-86.81168357584215
9259,Vehicle,Rep1_Dose1,distance_travelled.animal.cm_s,peak_early,0.11074897513805368,0.13317874175809555,20.252798359607514
9259,Vehicle,Rep1_Dose1,distance_travelled.animal.cm_s,peak_sustained,0.11074897513805368,0.020307275333892438,-81.66369006252339
9259,Vehicle,Rep1_Dose1,distance_travelled.animal.cm_s,decline_early,0.11074897513805368,0.02919762948054737,-73.63620797018557
9259,Vehicle,Rep1_Dose1,distance_travelled.animal.cm_s,decline_late,0.11074897513805368,0.004688403838205065,-95.76663907511491
9259,Vehicle,Rep1_Dose1,distance_travelled.animal.cm_s,post_6hr,0.11074897513805368,0.011090120942630118,-89.98625411313668
9259,Vehicle,Rep1_Dose1,distance_travelled.animal.cm_s,post_12hr,0.11074897513805368,0.3268975048198791,195.16977869310878
9259,Vehicle,Rep1_Dose1,distance_travelled.animal.cm_s,next_day,0.11074897513805368,0.11481318272979862,3.669747360351393
9260,Vehicle,Rep1_Dose1,distance_travelled.animal.cm_s,immediate,0.03492781850684591,0.1625339578818374,365.342425694237
9260,Vehicle,Rep1_Dose1,distance_travelled.animal.cm_s,peak_early,0.03492781850684591,0.1313571740045619,276.08181564163726
9260,Vehicle,Rep1_Dose1,distance_travelled.animal.cm_s,peak_sustained,0.03492781850684591,0.004291485253151016,-87.7132742993672
9260,Vehicle,Rep1_Dose1,distance_travelled.animal.cm_s,decline_early,0.03492781850684591,0.06850066235359656,96.12064332094005
9260,Vehicle,Rep1_Dose1,distance_travelled.animal.cm_s,decline_late,0.03492781850684591,0.014507271726104267,-58.46499338840524
9260,Vehicle,Rep1_Dose1,distance_travelled.animal.cm_s,post_6hr,0.03492781850684591,0.018939169672151576,-45.77625949230277
9260,Vehicle,Rep1_Dose1,distance_travelled.animal.cm_s,post_12hr,0.03492781850684591,0.19234065143430404,450.6804022032036
9260,Vehicle,Rep1_Dose1,distance_travelled.animal.cm_s,next_day,0.03492781850684591,0.12699588017035343,263.59522466443764
9261,Vehicle,Rep1_Dose1,distance_travelled.animal.cm_s,immediate,0.08890524571667474,0.12719620887732794,43.06940816819708
9261,Vehicle,Rep1_Dose1,distance_travelled.animal.cm_s,peak_early,0.08890524571667474,0.09119692092187948,2.5776602794709076
9261,Vehicle,Rep1_Dose1,distance_travelled.animal.cm_s,peak_sustained,0.08890524571667474,0.012817646168198424,-85.5828010317344
9261,Vehicle,Rep1_Dose1,distance_travelled.animal.cm_s,decline_early,0.08890524571667474,0.03853276678613479,-56.658612801170484
9261,Vehicle,Rep1_Dose1,distance_travelled.animal.cm_s,decline_late,0.08890524571667474,0.01978448157249792,-77.74655318365853
9261,Vehicle,Rep1_Dose1,distance_travelled.animal.cm_s,post_6hr,0.08890524571667474,0.02546525553024778,-71.35685827650595
9261,Vehicle,Rep1_Dose1,distance_travelled.animal.cm_s,post_12hr,0.08890524571667474,0.2033864819679195,128.76769568364523
9261,Vehicle,Rep1_Dose1,distance_travelled.animal.cm_s,next_day,0.08890524571667474,0.09830157420697382,10.56892471816962
9262,Vehicle,Rep1_Dose1,distance_travelled.animal.cm_s,immediate,0.050579556289134006,0.2733721171612824,440.47946881655594
9262,Vehicle,Rep1_Dose1,distance_travelled.animal.cm_s,peak_early,0.050579556289134006,0.10157618244313922,100.82458189725322
9262,Vehicle,Rep1_Dose1,distance_travelled.animal.cm_s,peak_sustained,0.050579556289134006,0.007813143264854812,-84.55276432202845
9262,Vehicle,Rep1_Dose1,distance_travelled.animal.cm_s,decline_early,0.050579556289134006,0.025038831621073825,-50.49614220033616
9262,Vehicle,Rep1_Dose1,distance_travelled.animal.cm_s,decline_late,0.050579556289134006,0.009642743176950316,-80.93549274764621
9262,Vehicle,Rep1_Dose1,distance_travelled.animal.cm_s,post_6hr,0.050579556289134006,0.009045290377947454,-82.1167067456251
9262,Vehicle,Rep1_Dose1,distance_travelled.animal.cm_s,post_12hr,0.050579556289134006,0.14280455119032986,182.33650444460014
9262,Vehicle,Rep1_Dose1,distance_travelled.animal.cm_s,next_day,0.050579556289134006,0.1311858819737948,159.365426663455
9263,Vehicle,Rep1_Dose1,distance_travelled.animal.cm_s,peak_early,0.08075388454522464,0.06034707179853232,-25.270379080357287
9263,Vehicle,Rep1_Dose1,distance_travelled.animal.cm_s,peak_sustained,0.08075388454522464,0.010711785379693113,-86.73526921953311
9263,Vehicle,Rep1_Dose1,distance_travelled.animal.cm_s,decline_early,0.08075388454522464,0.05231144100129552,-35.22114595985842
9263,Vehicle,Rep1_Dose1,distance_travelled.animal.cm_s,post_6hr,0.08075388454522464,0.05948883080055807,-26.33316510335486
9263,Vehicle,Rep1_Dose1,distance_travelled.animal.cm_s,post_12hr,0.08075388454522464,0.13359548722254405,65.43536942514078
9263,Vehicle,Rep1_Dose1,distance_travelled.animal.cm_s,next_day,0.08075388454522464,0.06846747814965631,-15.214632044960716
9264,Vehicle,Rep1_Dose1,distance_travelled.animal.cm_s,peak_early,0.29381962196117006,0.09106232621301569,-69.00740474540189
9264,Vehicle,Rep1_Dose1,distance_travelled.animal.cm_s,peak_sustained,0.29381962196117006,0.07883927457621359,-73.16745762247538
9264,Vehicle,Rep1_Dose1,distance_travelled.animal.cm_s,decline_early,0.29381962196117006,0.03090534054111946,-89.48152600060052
9264,Vehicle,Rep1_Dose1,distance_travelled.animal.cm_s,post_6hr,0.29381962196117006,0.03771285525420529,-87.16462331464395
9264,Vehicle,Rep1_Dose1,distance_travelled.animal.cm_s,post_12hr,0.29381962196117006,0.3051912523683383,3.870276032371669
9264,Vehicle,Rep1_Dose1,distance_travelled.animal.cm_s,next_day,0.29381962196117006,0.06036574624337395,-79.45482815597944
9265,Vehicle,Rep1_Dose1,distance_travelled.animal.cm_s,peak_early,0.1439969259120438,0.1436267071146865,-0.2571018756215906
9265,Vehicle,Rep1_Dose1,distance_travelled.animal.cm_s,peak_sustained,0.1439969259120438,0.0929720685465026,-35.43468517981294
9265,Vehicle,Rep1_Dose1,distance_travelled.animal.cm_s,decline_early,0.1439969259120438,0.12299016470128926,-14.588340048027057
9265,Vehicle,Rep1_Dose1,distance_travelled.animal.cm_s,post_6hr,0.1439969259120438,0.03998595894697059,-72.23138015363271
9265,Vehicle,Rep1_Dose1,distance_travelled.animal.cm_s,post_12hr,0.1439969259120438,0.2961725344310248,105.6797619498717
9265,Vehicle,Rep1_Dose1,distance_travelled.animal.cm_s,next_day,0.1439969259120438,0.0623529848833774,-56.69839165770535
9275,25 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,immediate,0.08543664334879836,0.12443562325920418,45.64666679517242
9275,25 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,peak_early,0.08543664334879836,1.641920743929761,1821.7992181955897
9275,25 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,peak_sustained,0.08543664334879836,3.9572689526427185,4531.816978678595
9275,25 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,decline_early,0.08543664334879836,2.627043852608669,2974.844410592844
9275,25 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,decline_late,0.08543664334879836,0.272752272435495,219.2450706683003
9275,25 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,post_6hr,0.08543664334879836,0.0629745775605944,-26.29090388827862
9275,25 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,post_12hr,0.08543664334879836,0.049565063865382945,-41.9861760450587
9275,25 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,next_day,0.08543664334879836,0.09236611486357753,8.110655151197054
9276,25 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,immediate,0.3194900782737392,0.29162992200943527,-8.720194509587664
9276,25 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,peak_early,0.3194900782737392,2.6152942649271007,718.5838756114097
9276,25 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,peak_sustained,0.3194900782737392,4.4090967710457445,1280.0418450766501
9276,25 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,decline_early,0.3194900782737392,2.026421379943457,534.2673897394769
9276,25 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,decline_late,0.3194900782737392,0.34564633373037584,8.186875660728953
9276,25 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,post_6hr,0.3194900782737392,0.06301980386919503,-80.27487920448044
9276,25 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,post_12hr,0.3194900782737392,0.16216777047278416,-49.24168808339683
9276,25 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,next_day,0.3194900782737392,0.22956468030102986,-28.1465385274535
9277,25 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,immediate,0.11477878460487075,0.05282445275652478,-53.977163167936936
9277,25 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,peak_early,0.11477878460487075,1.6354187623465555,1324.8441190386634
9277,25 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,peak_sustained,0.11477878460487075,3.983665573609708,3370.7333653371493
9277,25 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,decline_early,0.11477878460487075,1.6815550442579112,1365.03994622936
9277,25 mg/kg,Rep1_Dose1,distance_travelled.animal.cm_s,decline_late,0.11477878460487075,0.5626848560616028,390.23419963773057
