animal_id,dose_group,event,feature,window,pct_change
9259,Vehicle,Rep1_Dose1,animal_bouts.active,immediate,-39.32896565415921
9259,Vehicle,Rep1_Dose1,animal_bouts.active,peak_early,6.277949950030807
9259,Vehicle,Rep1_Dose1,animal_bouts.active,peak_sustained,-44.19958970286545
9259,Vehicle,Rep1_Dose1,animal_bouts.active,decline_early,-35.83482231486996
9259,Vehicle,Rep1_Dose1,animal_bouts.active,decline_late,-50.02977963073256
9259,Vehicle,Rep1_Dose1,animal_bouts.active,post_6hr,-36.64757886611143
9259,Vehicle,Rep1_Dose1,animal_bouts.active,post_12hr,1.7139831910529004
9259,Vehicle,Rep1_Dose1,animal_bouts.active,next_day,-22.22497339909389
9259,Vehicle,Rep1_Dose2,animal_bouts.active,immediate,-42.230292026025104
9259,Vehicle,Rep1_Dose2,animal_bouts.active,peak_early,128.8020188187141
9259,Vehicle,Rep1_Dose2,animal_bouts.active,peak_sustained,119.36248549957136
9259,Vehicle,Rep1_Dose2,animal_bouts.active,decline_early,107.93614767740966
9259,Vehicle,Rep1_Dose2,animal_bouts.active,decline_late,129.55519021044648
9259,Vehicle,Rep1_Dose2,animal_bouts.active,post_6hr,67.74484768104442
9259,Vehicle,Rep1_Dose2,animal_bouts.active,post_12hr,41.76531491785973
9259,Vehicle,Rep1_Dose2,animal_bouts.active,next_day,59.812546121718256
9260,Vehicle,Rep1_Dose1,animal_bouts.active,immediate,54.824937477670574
9260,Vehicle,Rep1_Dose1,animal_bouts.active,peak_early,53.24401571989996
9260,Vehicle,Rep1_Dose1,animal_bouts.active,peak_sustained,-46.108133857329996
9260,Vehicle,Rep1_Dose1,animal_bouts.active,decline_early,20.84087654354347
9260,Vehicle,Rep1_Dose1,animal_bouts.active,decline_late,-32.33654876741694
9260,Vehicle,Rep1_Dose1,animal_bouts.active,post_6hr,-18.75818744789807
9260,Vehicle,Rep1_Dose1,animal_bouts.active,post_12hr,22.257949267595574
9260,Vehicle,Rep1_Dose1,animal_bouts.active,next_day,14.815546653733048
9260,Vehicle,Rep1_Dose2,animal_bouts.active,immediate,1.8095987411487175
9260,Vehicle,Rep1_Dose2,animal_bouts.active,peak_early,64.50412727199992
9260,Vehicle,Rep1_Dose2,animal_bouts.active,peak_sustained,118.62050878573307
9260,Vehicle,Rep1_Dose2,animal_bouts.active,decline_early,128.00944138473645
9260,Vehicle,Rep1_Dose2,animal_bouts.active,decline_late,113.4933123524784
9260,Vehicle,Rep1_Dose2,animal_bouts.active,post_6hr,19.190814652815757
9260,Vehicle,Rep1_Dose2,animal_bouts.active,post_12hr,63.808025177025996
9260,Vehicle,Rep1_Dose2,animal_bouts.active,next_day,47.20692368214006
9261,Vehicle,Rep1_Dose1,animal_bouts.active,immediate,24.851304875581622
9261,Vehicle,Rep1_Dose1,animal_bouts.active,peak_early,-12.5881718254771
9261,Vehicle,Rep1_Dose1,animal_bouts.active,peak_sustained,-50.69076359385887
9261,Vehicle,Rep1_Dose1,animal_bouts.active,decline_early,-21.542899984189514
9261,Vehicle,Rep1_Dose1,animal_bouts.active,decline_late,-31.84503338053814
9261,Vehicle,Rep1_Dose1,animal_bouts.active,post_6hr,-30.09440960280531
9261,Vehicle,Rep1_Dose1,animal_bouts.active,post_12hr,-14.710140040910824
9261,Vehicle,Rep1_Dose1,animal_bouts.active,next_day,-8.37898410595876
9261,Vehicle,Rep1_Dose2,animal_bouts.active,immediate,44.6674537583629
9261,Vehicle,Rep1_Dose2,animal_bouts.active,peak_early,75.93500490264746
9261,Vehicle,Rep1_Dose2,animal_bouts.active,peak_sustained,117.44719926538116
9261,Vehicle,Rep1_Dose2,animal_bouts.active,decline_early,83.78591105863838
9261,Vehicle,Rep1_Dose2,animal_bouts.active,decline_late,96.969696969697
9261,Vehicle,Rep1_Dose2,animal_bouts.active,post_6hr,35.00623670115197
9261,Vehicle,Rep1_Dose2,animal_bouts.active,post_12hr,32.75613275613279
9261,Vehicle,Rep1_Dose2,animal_bouts.active,next_day,52.09235209235212
9262,Vehicle,Rep1_Dose1,animal_bouts.active,immediate,71.18991793669399
9262,Vehicle,Rep1_Dose1,animal_bouts.active,peak_early,49.22919109026965
9262,Vehicle,Rep1_Dose1,animal_bouts.active,peak_sustained,-38.363944249055635
9262,Vehicle,Rep1_Dose1,animal_bouts.active,decline_early,0.14777305998600287
9262,Vehicle,Rep1_Dose1,animal_bouts.active,decline_late,-9.822684642438453
9262,Vehicle,Rep1_Dose1,animal_bouts.active,post_6hr,-15.826820372541366
9262,Vehicle,Rep1_Dose1,animal_bouts.active,post_12hr,39.372801875732726
9262,Vehicle,Rep1_Dose1,animal_bouts.active,next_day,31.95949884404043
9262,Vehicle,Rep1_Dose2,animal_bouts.active,immediate,52.73457099849475
9262,Vehicle,Rep1_Dose2,animal_bouts.active,peak_early,145.43529471795355
9262,Vehicle,Rep1_Dose2,animal_bouts.active,peak_sustained,166.06455929085135
9262,Vehicle,Rep1_Dose2,animal_bouts.active,decline_early,108.07827395885606
9262,Vehicle,Rep1_Dose2,animal_bouts.active,decline_late,197.3908680381335
9262,Vehicle,Rep1_Dose2,animal_bouts.active,post_6hr,97.60687831137801
9262,Vehicle,Rep1_Dose2,animal_bouts.active,post_12hr,102.14082622512129
9262,Vehicle,Rep1_Dose2,animal_bouts.active,next_day,73.00551931761167
9263,Vehicle,Rep1_Dose1,animal_bouts.active,peak_early,33.68370759675104
9263,Vehicle,Rep1_Dose1,animal_bouts.active,peak_sustained,-14.508679726071035
9263,Vehicle,Rep1_Dose1,animal_bouts.active,decline_early,0.6688963210702431
9263,Vehicle,Rep1_Dose1,animal_bouts.active,decline_late,-23.148590539894904
9263,Vehicle,Rep1_Dose1,animal_bouts.active,post_6hr,-18.3627966236662
9263,Vehicle,Rep1_Dose1,animal_bouts.active,post_12hr,27.520305781175345
9263,Vehicle,Rep1_Dose1,animal_bouts.active,next_day,1.8633540372670663
9263,Vehicle,Rep1_Dose2,animal_bouts.active,immediate,11.691405534176283
9263,Vehicle,Rep1_Dose2,animal_bouts.active,peak_early,192.21214860092627
9263,Vehicle,Rep1_Dose2,animal_bouts.active,peak_sustained,180.14171400647493
9263,Vehicle,Rep1_Dose2,animal_bouts.active,decline_early,188.18490012827561
9263,Vehicle,Rep1_Dose2,animal_bouts.active,decline_late,167.69058090525937
9263,Vehicle,Rep1_Dose2,animal_bouts.active,post_6hr,102.87406979708295
9263,Vehicle,Rep1_Dose2,animal_bouts.active,post_12hr,115.62060961456235
9263,Vehicle,Rep1_Dose2,animal_bouts.active,next_day,128.01905809052596
9264,Vehicle,Rep1_Dose1,animal_bouts.active,peak_early,34.56183456183459
9264,Vehicle,Rep1_Dose1,animal_bouts.active,peak_sustained,-26.208026208026187
9264,Vehicle,Rep1_Dose1,animal_bouts.active,decline_early,-1.6380016380016325
9264,Vehicle,Rep1_Dose1,animal_bouts.active,decline_late,-8.9271089271089
9264,Vehicle,Rep1_Dose1,animal_bouts.active,post_6hr,-7.002457002456985
9264,Vehicle,Rep1_Dose1,animal_bouts.active,post_12hr,5.487305487305512
9264,Vehicle,Rep1_Dose1,animal_bouts.active,next_day,-21.867321867321852
9264,Vehicle,Rep1_Dose2,animal_bouts.active,immediate,7.266408018105408
9264,Vehicle,Rep1_Dose2,animal_bouts.active,peak_early,172.23857041871474
9264,Vehicle,Rep1_Dose2,animal_bouts.active,peak_sustained,121.03944390559327
9264,Vehicle,Rep1_Dose2,animal_bouts.active,decline_early,114.81167151632718
9264,Vehicle,Rep1_Dose2,animal_bouts.active,decline_late,111.88368897510507
9264,Vehicle,Rep1_Dose2,animal_bouts.active,post_6hr,58.40237552086437
9264,Vehicle,Rep1_Dose2,animal_bouts.active,post_12hr,28.76926392930273
9264,Vehicle,Rep1_Dose2,animal_bouts.active,next_day,75.15222545532924
9265,Vehicle,Rep1_Dose1,animal_bouts.active,peak_early,31.380753138075303
9265,Vehicle,Rep1_Dose1,animal_bouts.active,peak_sustained,-46.220362622036276
9265,Vehicle,Rep1_Dose1,animal_bouts.active,decline_early,5.6276150627615165
9265,Vehicle,Rep1_Dose1,animal_bouts.active,decline_late,-17.447698744769895
9265,Vehicle,Rep1_Dose1,animal_bouts.active,post_6hr,-7.3919107391910694
9265,Vehicle,Rep1_Dose1,animal_bouts.active,post_12hr,8.451882845188303
9265,Vehicle,Rep1_Dose1,animal_bouts.active,next_day,-18.24267782426779
9265,Vehicle,Rep1_Dose2,animal_bouts.active,immediate,38.4806440561836
9265,Vehicle,Rep1_Dose2,animal_bouts.active,peak_early,166.03027505356488
9265,Vehicle,Rep1_Dose2,animal_bouts.active,peak_sustained,157.78805527006963
9265,Vehicle,Rep1_Dose2,animal_bouts.active,decline_early,94.42446043165461
9265,Vehicle,Rep1_Dose2,animal_bouts.active,decline_late,156.03160328879753
9265,Vehicle,Rep1_Dose2,animal_bouts.active,post_6hr,106.30630371999285
9265,Vehicle,Rep1_Dose2,animal_bouts.active,post_12hr,46.09740778805523
9265,Vehicle,Rep1_Dose2,animal_bouts.active,next_day,123.21714057325568
9266,Vehicle,Rep2_Dose1,animal_bouts.active,immediate,-51.03689391848377
9266,Vehicle,Rep2_Dose1,animal_bouts.active,peak_early,25.476124758487405
9266,Vehicle,Rep2_Dose1,animal_bouts.active,peak_sustained,14.971018492961635
9266,Vehicle,Rep2_Dose1,animal_bouts.active,decline_early,22.3534823810838
9266,Vehicle,Rep2_Dose1,animal_bouts.active,decline_late,22.054926856196502
9266,Vehicle,Rep2_Dose1,animal_bouts.active,post_6hr,33.95191216609931
9266,Vehicle,Rep2_Dose1,animal_bouts.active,post_12hr,14.867304943432478
9266,Vehicle,Rep2_Dose1,animal_bouts.active,next_day,-8.859443931307897
9266,Vehicle,Rep2_Dose2,animal_bouts.active,immediate,3.979366249078839
9266,Vehicle,Rep2_Dose2,animal_bouts.active,peak_early,-33.56669123065586
9266,Vehicle,Rep2_Dose2,animal_bouts.active,peak_sustained,-67.28076639646278
9266,Vehicle,Rep2_Dose2,animal_bouts.active,decline_early,-27.676597536582797
9266,Vehicle,Rep2_Dose2,animal_bouts.active,decline_late,-46.05747973470893
9266,Vehicle,Rep2_Dose2,animal_bouts.active,post_6hr,-39.056742815033175
9266,Vehicle,Rep2_Dose2,animal_bouts.active,post_12hr,-0.8474576271186439
9266,Vehicle,Rep2_Dose2,animal_bouts.active,next_day,-27.47482191107836
9267,Vehicle,Rep2_Dose1,animal_bouts.active,immediate,-20.98500737978715
9267,Vehicle,Rep2_Dose1,animal_bouts.active,peak_early,-0.25635050104870105
9267,Vehicle,Rep2_Dose1,animal_bouts.active,peak_sustained,11.189310960925994
9267,Vehicle,Rep2_Dose1,animal_bouts.active,decline_early,10.593490250912787
9267,Vehicle,Rep2_Dose1,animal_bouts.active,decline_late,7.706051425464179
9267,Vehicle,Rep2_Dose1,animal_bouts.active,post_6hr,-10.214402237240744
9267,Vehicle,Rep2_Dose1,animal_bouts.active,post_12hr,5.004758563135281
9267,Vehicle,Rep2_Dose1,animal_bouts.active,next_day,3.837185534488854
9267,Vehicle,Rep2_Dose2,animal_bouts.active,immediate,-39.002154815183175
9267,Vehicle,Rep2_Dose2,animal_bouts.active,peak_early,-14.63616774407424
9267,Vehicle,Rep2_Dose2,animal_bouts.active,peak_sustained,-53.212884689761864
9267,Vehicle,Rep2_Dose2,animal_bouts.active,decline_early,-5.126844372756538
9267,Vehicle,Rep2_Dose2,animal_bouts.active,decline_late,-51.74871539864081
9267,Vehicle,Rep2_Dose2,animal_bouts.active,post_6hr,-35.00193380849771
9267,Vehicle,Rep2_Dose2,animal_bouts.active,post_12hr,-6.735178739156848
9267,Vehicle,Rep2_Dose2,animal_bouts.active,next_day,-20.238687220288412
9268,Vehicle,Rep2_Dose1,animal_bouts.active,immediate,-18.49240470048726
9268,Vehicle,Rep2_Dose1,animal_bouts.active,peak_early,32.12955001433076
9268,Vehicle,Rep2_Dose1,animal_bouts.active,peak_sustained,52.380497436387365
9268,Vehicle,Rep2_Dose1,animal_bouts.active,decline_early,48.6414445399828
9268,Vehicle,Rep2_Dose1,animal_bouts.active,decline_late,2.7018247826502186
9268,Vehicle,Rep2_Dose1,animal_bouts.active,post_6hr,8.714372153753057
9268,Vehicle,Rep2_Dose1,animal_bouts.active,post_12hr,23.36008941109408
9268,Vehicle,Rep2_Dose1,animal_bouts.active,next_day,14.85770922500243
9268,Vehicle,Rep2_Dose2,animal_bouts.active,immediate,14.320437512659515
9268,Vehicle,Rep2_Dose2,animal_bouts.active,peak_early,-3.747214907838739
9268,Vehicle,Rep2_Dose2,animal_bouts.active,peak_sustained,-37.82999122273985
9268,Vehicle,Rep2_Dose2,animal_bouts.active,decline_early,-21.03529684103739
9268,Vehicle,Rep2_Dose2,animal_bouts.active,decline_late,-40.794004456147455
9268,Vehicle,Rep2_Dose2,animal_bouts.active,post_6hr,-13.685774086827351
9268,Vehicle,Rep2_Dose2,animal_bouts.active,post_12hr,7.339139828505865
9268,Vehicle,Rep2_Dose2,animal_bouts.active,next_day,-6.5289311997839565
9269,Vehicle,Rep2_Dose1,animal_bouts.active,immediate,-27.047112162428533
9269,Vehicle,Rep2_Dose1,animal_bouts.active,peak_early,20.923516656810595
9269,Vehicle,Rep2_Dose1,animal_bouts.active,peak_sustained,33.47328996648928
9269,Vehicle,Rep2_Dose1,animal_bouts.active,decline_early,23.943672383205236
9269,Vehicle,Rep2_Dose1,animal_bouts.active,decline_late,40.45190222747885
9269,Vehicle,Rep2_Dose1,animal_bouts.active,post_6hr,22.6802097202079
9269,Vehicle,Rep2_Dose1,animal_bouts.active,post_12hr,20.982160457323097
9269,Vehicle,Rep2_Dose1,animal_bouts.active,next_day,3.858170707668078
9269,Vehicle,Rep2_Dose2,animal_bouts.active,immediate,56.80621014693653
9269,Vehicle,Rep2_Dose2,animal_bouts.active,peak_early,12.891599667313558
9269,Vehicle,Rep2_Dose2,animal_bouts.active,peak_sustained,3.5394141022086973
9269,Vehicle,Rep2_Dose2,animal_bouts.active,decline_early,3.049625727751606
9269,Vehicle,Rep2_Dose2,animal_bouts.active,decline_late,15.968949265317455
9269,Vehicle,Rep2_Dose2,animal_bouts.active,post_6hr,-16.45873763977449
9269,Vehicle,Rep2_Dose2,animal_bouts.active,post_12hr,46.65927363459942
9269,Vehicle,Rep2_Dose2,animal_bouts.active,next_day,0.175584511597817
9270,Vehicle,Rep2_Dose1,animal_bouts.active,immediate,-3.5833132384856503
9270,Vehicle,Rep2_Dose1,animal_bouts.active,peak_early,23.055622538381158
9270,Vehicle,Rep2_Dose1,animal_bouts.active,peak_sustained,24.506336575302132
9270,Vehicle,Rep2_Dose1,animal_bouts.active,decline_early,7.010087613535883
9270,Vehicle,Rep2_Dose1,animal_bouts.active,decline_late,17.029579615786506
9270,Vehicle,Rep2_Dose1,animal_bouts.active,post_6hr,8.080823049037262
9270,Vehicle,Rep2_Dose1,animal_bouts.active,post_12hr,16.93392814082469
9270,Vehicle,Rep2_Dose1,animal_bouts.active,next_day,10.668756530825489
9270,Vehicle,Rep2_Dose2,animal_bouts.active,immediate,43.99569197630587
9270,Vehicle,Rep2_Dose2,animal_bouts.active,peak_early,23.42487883683363
9270,Vehicle,Rep2_Dose2,animal_bouts.active,peak_sustained,14.629330461317558
9270,Vehicle,Rep2_Dose2,animal_bouts.active,decline_early,20.678513731825554
9270,Vehicle,Rep2_Dose2,animal_bouts.active,decline_late,41.51857835218096
9270,Vehicle,Rep2_Dose2,animal_bouts.active,post_6hr,29.240710823909545
9270,Vehicle,Rep2_Dose2,animal_bouts.active,post_12hr,43.61873990306952
9270,Vehicle,Rep2_Dose2,animal_bouts.active,next_day,14.557530066415369
9271,Vehicle,Rep2_Dose1,animal_bouts.active,immediate,-23.3252387890562
9271,Vehicle,Rep2_Dose1,animal_bouts.active,peak_early,-0.9296584102315236
9271,Vehicle,Rep2_Dose1,animal_bouts.active,peak_sustained,0.4991635637580317
9271,Vehicle,Rep2_Dose1,animal_bouts.active,decline_early,1.3339808968755127
9271,Vehicle,Rep2_Dose1,animal_bouts.active,decline_late,16.745993200582795
9271,Vehicle,Rep2_Dose1,animal_bouts.active,post_6hr,-10.094801131970023
9271,Vehicle,Rep2_Dose1,animal_bouts.active,post_12hr,10.324321407371412
9271,Vehicle,Rep2_Dose1,animal_bouts.active,next_day,-1.1062543845448192
9271,Vehicle,Rep2_Dose2,animal_bouts.active,immediate,28.144989339019133
9271,Vehicle,Rep2_Dose2,animal_bouts.active,peak_early,9.754797441364595
9271,Vehicle,Rep2_Dose2,animal_bouts.active,peak_sustained,6.574271499644624
9271,Vehicle,Rep2_Dose2,animal_bouts.active,decline_early,11.513859275053271
9271,Vehicle,Rep2_Dose2,animal_bouts.active,decline_late,10.740938166311272
9271,Vehicle,Rep2_Dose2,animal_bouts.active,post_6hr,-8.066808813077502
9271,Vehicle,Rep2_Dose2,animal_bouts.active,post_12hr,45.22032693674486
9271,Vehicle,Rep2_Dose2,animal_bouts.active,next_day,10.12793176972282
9272,Vehicle,Rep2_Dose1,animal_bouts.active,immediate,-16.29980495959877
9272,Vehicle,Rep2_Dose1,animal_bouts.active,peak_early,32.794650320423486
9272,Vehicle,Rep2_Dose1,animal_bouts.active,peak_sustained,6.176279372155642
9272,Vehicle,Rep2_Dose1,animal_bouts.active,decline_early,17.08188814481029
9272,Vehicle,Rep2_Dose1,animal_bouts.active,decline_late,42.93675118417386
9272,Vehicle,Rep2_Dose1,animal_bouts.active,post_6hr,2.8331518022239552
9272,Vehicle,Rep2_Dose1,animal_bouts.active,post_12hr,31.847311228754528
9272,Vehicle,Rep2_Dose1,animal_bouts.active,next_day,0.6779975852140783
9272,Vehicle,Rep2_Dose2,animal_bouts.active,immediate,34.77985929966007
9272,Vehicle,Rep2_Dose2,animal_bouts.active,peak_early,49.01588807208913
9272,Vehicle,Rep2_Dose2,animal_bouts.active,peak_sustained,-12.198772165573223
9272,Vehicle,Rep2_Dose2,animal_bouts.active,decline_early,-18.339261718441247
9272,Vehicle,Rep2_Dose2,animal_bouts.active,decline_late,19.039996838194597
9272,Vehicle,Rep2_Dose2,animal_bouts.active,post_6hr,-25.98766895897559
9272,Vehicle,Rep2_Dose2,animal_bouts.active,post_12hr,17.384396490396007
9272,Vehicle,Rep2_Dose2,animal_bouts.active,next_day,-12.074407820198687
9273,Vehicle,Rep2_Dose1,animal_bouts.active,immediate,13.741875580315671
9273,Vehicle,Rep2_Dose1,animal_bouts.active,peak_early,-2.646239554317536
9273,Vehicle,Rep2_Dose1,animal_bouts.active,peak_sustained,-1.0213556174558702
9273,Vehicle,Rep2_Dose1,animal_bouts.active,decline_early,-1.4744020747286302
9273,Vehicle,Rep2_Dose1,animal_bouts.active,decline_late,21.10027855153205
9273,Vehicle,Rep2_Dose1,animal_bouts.active,post_6hr,-4.643580653329964
9273,Vehicle,Rep2_Dose1,animal_bouts.active,post_12hr,7.242339832869119
9273,Vehicle,Rep2_Dose1,animal_bouts.active,next_day,-0.2476013618074792
9273,Vehicle,Rep2_Dose2,animal_bouts.active,immediate,52.12209774314017
9273,Vehicle,Rep2_Dose2,animal_bouts.active,peak_early,51.97272284461768
9273,Vehicle,Rep2_Dose2,animal_bouts.active,peak_sustained,-12.76289440926554
9273,Vehicle,Rep2_Dose2,animal_bouts.active,decline_early,11.624857931482419
9273,Vehicle,Rep2_Dose2,animal_bouts.active,decline_late,20.916950803701933
9273,Vehicle,Rep2_Dose2,animal_bouts.active,post_6hr,-3.247280402662747
9273,Vehicle,Rep2_Dose2,animal_bouts.active,post_12hr,41.584672836499465
9273,Vehicle,Rep2_Dose2,animal_bouts.active,next_day,8.631271310277668
9274,Vehicle,Rep2_Dose1,animal_bouts.active,immediate,-14.377583830960027
9274,Vehicle,Rep2_Dose1,animal_bouts.active,peak_early,-6.063389986219581
9274,Vehicle,Rep2_Dose1,animal_bouts.active,peak_sustained,-12.478946562547849
9274,Vehicle,Rep2_Dose1,animal_bouts.active,decline_early,-19.099361665056303
9274,Vehicle,Rep2_Dose1,animal_bouts.active,decline_late,-6.224161690399614
9274,Vehicle,Rep2_Dose1,animal_bouts.active,post_6hr,-20.981751367603458
9274,Vehicle,Rep2_Dose1,animal_bouts.active,post_12hr,-4.685346807533302
9274,Vehicle,Rep2_Dose1,animal_bouts.active,next_day,-6.277752258459657
9274,Vehicle,Rep2_Dose2,animal_bouts.active,immediate,24.800261951538985
9274,Vehicle,Rep2_Dose2,animal_bouts.active,peak_early,43.3202357563851
9274,Vehicle,Rep2_Dose2,animal_bouts.active,peak_sustained,4.901768172888051
9274,Vehicle,Rep2_Dose2,animal_bouts.active,decline_early,-20.623362802881466
9274,Vehicle,Rep2_Dose2,animal_bouts.active,decline_late,1.6175507531106983
9274,Vehicle,Rep2_Dose2,animal_bouts.active,post_6hr,-0.07285527177473046
9274,Vehicle,Rep2_Dose2,animal_bouts.active,post_12hr,22.820072036673235
9274,Vehicle,Rep2_Dose2,animal_bouts.active,next_day,9.506112202575865
9275,25 mg/kg,Rep1_Dose1,animal_bouts.active,immediate,32.32038202734967
9275,25 mg/kg,Rep1_Dose1,animal_bouts.active,peak_early,-32.53744302148904
9275,25 mg/kg,Rep1_Dose1,animal_bouts.active,peak_sustained,-93.31452138050793
9275,25 mg/kg,Rep1_Dose1,animal_bouts.active,decline_early,-66.0733666160191
9275,25 mg/kg,Rep1_Dose1,animal_bouts.active,decline_late,19.470371174299984
9275,25 mg/kg,Rep1_Dose1,animal_bouts.active,post_6hr,-29.992372549423813
9275,25 mg/kg,Rep1_Dose1,animal_bouts.active,post_12hr,-14.465841996573104
9275,25 mg/kg,Rep1_Dose1,animal_bouts.active,next_day,-10.252514289848781
9275,25 mg/kg,Rep1_Dose2,animal_bouts.active,immediate,-48.710275046316085
9275,25 mg/kg,Rep1_Dose2,animal_bouts.active,peak_early,-41.22702009405729
9275,25 mg/kg,Rep1_Dose2,animal_bouts.active,peak_sustained,-89.18151156714646
9275,25 mg/kg,Rep1_Dose2,animal_bouts.active,decline_early,-23.359697876585436
9275,25 mg/kg,Rep1_Dose2,animal_bouts.active,decline_late,151.6559783383212
9275,25 mg/kg,Rep1_Dose2,animal_bouts.active,post_6hr,79.26179278894118
9275,25 mg/kg,Rep1_Dose2,animal_bouts.active,post_12hr,57.885359020352034
9275,25 mg/kg,Rep1_Dose2,animal_bouts.active,next_day,30.378020497705876
9276,25 mg/kg,Rep1_Dose1,animal_bouts.active,immediate,5.364353009036732
9276,25 mg/kg,Rep1_Dose1,animal_bouts.active,peak_early,-49.817342818688715
9276,25 mg/kg,Rep1_Dose1,animal_bouts.active,peak_sustained,-93.61661218996346
9276,25 mg/kg,Rep1_Dose1,animal_bouts.active,decline_early,-59.104018457988836
9276,25 mg/kg,Rep1_Dose1,animal_bouts.active,decline_late,-2.941741972697572
9276,25 mg/kg,Rep1_Dose1,animal_bouts.active,post_6hr,-38.58078431414672
9276,25 mg/kg,Rep1_Dose1,animal_bouts.active,post_12hr,-28.874872580369694
9276,25 mg/kg,Rep1_Dose1,animal_bouts.active,next_day,-9.607126834583093
9276,25 mg/kg,Rep1_Dose2,animal_bouts.active,immediate,-48.77080836329738
9276,25 mg/kg,Rep1_Dose2,animal_bouts.active,peak_early,-42.87787987748035
9276,25 mg/kg,Rep1_Dose2,animal_bouts.active,peak_sustained,-89.73320903804324
9276,25 mg/kg,Rep1_Dose2,animal_bouts.active,decline_early,13.694233586363017
9276,25 mg/kg,Rep1_Dose2,animal_bouts.active,decline_late,95.88094286855771
9276,25 mg/kg,Rep1_Dose2,animal_bouts.active,post_6hr,81.44981577662361
9276,25 mg/kg,Rep1_Dose2,animal_bouts.active,post_12hr,57.65394375910917
9276,25 mg/kg,Rep1_Dose2,animal_bouts.active,next_day,8.32453569682862
9277,25 mg/kg,Rep1_Dose1,animal_bouts.active,immediate,25.06643046944199
